701;6.983333333;25140;260972.4611
702;6.983333333;25140;285921.8547
703;6.991666667;25170;260883.5002
704;6.991666667;25170;286105.8014
705;7;25200;260895.6898
706;7;25200;286121.5958
707;7.008333333;25230;260897.1302
708;7.008333333;25230;286252.8713
709;7.016666667;25260;260862.0508
710;7.016666667;25260;286347.8692
711;7.025;25290;260849.2933
712;7.025;25290;286489.7972
713;7.033333333;25320;260787.9859
714;7.033333333;25320;286542.772
715;7.041666667;25350;260734.4951
716;7.041666667;25350;286589.043
717;7.05;25380;260827.9271
718;7.05;25380;286742.4946
719;7.058333333;25410;260827.2226
720;7.058333333;25410;286846.7256
721;7.066666667;25440;260804.8245
722;7.066666667;25440;286888.0348
723;7.075;25470;260907.3343
724;7.075;25470;286937.3211
725;7.083333333;25500;260920.1582
726;7.083333333;25500;286917.1025
727;7.091666667;25530;260999.2973
728;7.091666667;25530;286904.4565
729;7.1;25560;261118.355
730;7.1;25560;287041.2003
731;7.108333333;25590;261125.3509
732;7.108333333;25590;287106.1692
733;7.116666667;25620;261257.7965
734;7.116666667;25620;287217.0701
735;7.125;25650;261133.0018
736;7.125;25650;287260.6422
737;7.133333333;25680;261114.9399
738;7.133333333;25680;287263.6977
739;7.141666667;25710;261215.4456
740;7.141666667;25710;287310.8388
741;7.15;25740;261230.2601
742;7.15;25740;287196.6461
743;7.158333333;25770;261165.8638
744;7.158333333;25770;287208.211
745;7.166666667;25800;261160.3669
746;7.166666667;25800;287153.1098
747;7.175;25830;261217.812
748;7.175;25830;287152.3738
749;7.183333333;25860;261220.0664
750;7.183333333;25860;287110.7784
751;7.191666667;25890;261107.1074
752;7.191666667;25890;287085.9491
753;7.2;25920;261076.7866
754;7.2;25920;287172.791
755;7.208333333;25950;261197.7903
756;7.208333333;25950;287159.5778
757;7.216666667;25980;261181.9265
758;7.216666667;25980;287241.8053
759;7.225;26010;261113.5903
760;7.225;26010;287286.3077
761;7.233333333;26040;260973.4498
762;7.233333333;26040;287278.8593
763;7.241666667;26070;261022.7926
764;7.241666667;26070;287266.6519
765;7.25;26100;260872.6408
766;7.25;26100;287349.9322
767;7.258333333;26130;260808.8105
768;7.258333333;26130;287416.5524
769;7.266666667;26160;260827.7219
770;7.266666667;26160;287505.1056
771;7.275;26190;260669.7197
772;7.275;26190;287481.7314
773;7.283333333;26220;260558.256
774;7.283333333;26220;287498.1321
775;7.291666667;26250;260350.9461
776;7.291666667;26250;287512.1244
777;7.3;26280;260397.9909
778;7.3;26280;287521.6863
779;7.308333333;26310;260227.249
780;7.308333333;26310;287474.958
781;7.316666667;26340;260260.536
782;7.316666667;26340;287454.1735
783;7.325;26370;260264.5372
784;7.325;26370;287369.4364
785;7.333333333;26400;260248.7698
786;7.333333333;26400;287267.9637
787;7.341666667;26430;260283.6485
788;7.341666667;26430;287322.5288
789;7.35;26460;260131.3318
790;7.35;26460;287176.4976
791;7.358333333;26490;260085.7506
792;7.358333333;26490;287285.6827
793;7.366666667;26520;260248.5012
794;7.366666667;26520;287312.3354
795;7.375;26550;260044.7355
796;7.375;26550;287139.8494
797;7.383333333;26580;260104.5067
798;7.383333333;26580;287242.5012
799;7.391666667;26610;260033.9598
800;7.391666667;26610;287196.6825
801;7.4;26640;260011.7936
802;7.4;26640;287224.6559
803;7.408333333;26670;259997.1647
804;7.408333333;26670;287155.8222
805;7.416666667;26700;259881.8955
806;7.416666667;26700;287144.4357
807;7.425;26730;259970.3408
808;7.425;26730;287029.7677
809;7.433333333;26760;259878.308
810;7.433333333;26760;287033.6438
811;7.441666667;26790;259828.4238
812;7.441666667;26790;286934.8688
813;7.45;26820;259810.1852
814;7.45;26820;286883.698
815;7.458333333;26850;259735.0686
816;7.458333333;26850;286817.7131
817;7.466666667;26880;259617.9893
818;7.466666667;26880;286831.1322
819;7.475;26910;259640.5521
820;7.475;26910;286849.5803
821;7.483333333;26940;259722.9796
822;7.483333333;26940;286943.3407
823;7.491666667;26970;259689.5762
824;7.491666667;26970;286918.056
825;7.5;27000;259535.264
826;7.5;27000;286816.7227
827;7.508333333;27030;259678.506
828;7.508333333;27030;286784.5057
829;7.516666667;27060;259522.6031
830;7.516666667;27060;286679.885
831;7.525;27090;259520.6728
832;7.525;27090;286651.6401
833;7.533333333;27120;259433.3468
834;7.533333333;27120;286566.9029
835;7.541666667;27150;259399.6954
836;7.541666667;27150;286497.27
837;7.55;27180;259250.3641
838;7.55;27180;286521.5622
839;7.558333333;27210;259308.7353
840;7.558333333;27210;286506.2372
841;7.566666667;27240;259184.4103
842;7.566666667;27240;286482.2902
843;7.575;27270;258929.5796
844;7.575;27270;286401.4678
845;7.583333333;27300;258832.7843
846;7.583333333;27300;286359.1735
847;7.591666667;27330;258715.0372
848;7.591666667;27330;286301.8295
849;7.6;27360;258677.4486
850;7.6;27360;286211.4833
851;7.608333333;27390;258612.2163
852;7.608333333;27390;286260.9952
853;7.616666667;27420;258728.2557
854;7.616666667;27420;286272.8368
855;7.625;27450;258730.9552
856;7.625;27450;286061.0149
857;7.633333333;27480;258508.1269
858;7.633333333;27480;286111.9438
859;7.641666667;27510;258462.8761
860;7.641666667;27510;286027.6881
861;7.65;27540;258366.0491
862;7.65;27540;285974.8938
863;7.658333333;27570;258388.0077
