;epoch;svs;Ispb;Vtec;Vtec2;Vtec3
18748;58290;G30;468930.53338046075;492688.2147219661;452351.9042343209;200954.75615819558
18751;58290;G06;464647.6279946197;488188.3221831685;448220.4172249887;199119.36659365636
18756;58290;G17;107358.1572752419;112797.30168661046;103562.60345952325;46007.096533711
18759;58320;G30;444089.6827807853;466588.8386674762;428389.2801958333;190309.49695736245
18762;58320;G06;458841.911970384;482088.4680266411;442619.95721639297;196631.39414374248
18767;58320;G17;95746.72558132751;100597.59374607586;92361.68378435378;41031.15178582452
18770;58350;G30;406114.58984880085;426689.79305472196;391756.76348291273;174035.71012326816
18773;58350;G06;467027.0196392712;490688.2622341538;450515.6875577142;200139.02736155063
18778;58350;G17;108309.9141458367;113797.27793051665;104480.71179782663;46414.960932033486
18781;58380;G30;413823.8192596691;434789.59932654153;399193.43982609326;177339.4112178857
18784;58380;G06;439806.7777495013;462088.94650119875;424257.793528523;188474.10754476453
18788;58380;G17;99458.57684481169;104497.50053852977;95942.30579070402;42621.82271137026
18791;58410;G30;386413.22599578026;405990.2883448053;372751.9241292414;165592.91852143512
18794;58410;G06;458651.5609508221;481888.4731503801;442436.33589075424;196549.8214160193
18798;58410;G17;103170.42775373884;108397.40695846353;99522.9274550323;44212.49348497468
18801;58440;G30;487109.0865950867;511787.75781415304;469887.77058872883;208744.96487465396
18804;58440;G06;468549.8306322228;492288.2242244036;451984.66089899954;200791.6103988666
18808;58440;G17;101171.73850276829;106297.45703252063;97594.90011560619;43355.97832446812
18811;58470;G30;489298.12686561915;514087.702616357;471999.41925379366;209683.0527628837
18815;58470;G06;472737.5601537259;496688.1189525506;456024.33690349053;202586.21344760293
18819;58470;G17;91368.6446857055;95997.7037691477;88138.38611220215;39154.975857423706
18822;58500;G30;430479.56183590036;452289.1808009987;415260.3331812377;184477.0370489694
18826;58500;G06;431145.7914680382;452989.163985473;415903.0088470391;184762.54205182448
18830;58500;G17;102218.67123770106;107397.43108707748;98604.81945875088;43804.6292385935
18833;58530;G30;440568.1832459771;462888.92749632365;424992.2801991657;188800.39906342252
18837;58530;G06;436856.33198249293;458989.02070386976;421411.65819281543;187209.72813787678
18841;58530;G17;96222.6038393464;101097.58168176888;92820.73778249449;41235.08390901511
18845;58560;G30;478923.9785716425;503187.9632341203;461992.03990538564;205237.3315049045
18849;58560;G06;456367.3448159516;479488.53053752537;440232.8762208481;195570.94701198663
18853;58560;G17;89465.13094451591;93997.75128133534;86302.1694355954;38339.24706077873
18857;58590;G30;547164.9350247432;574886.2481878093;527820.3969880462;234481.20407847554
18861;58590;G06;485776.627330811;510387.7914452045;468602.4192571261;208173.95486894378
18865;58590;G17;99934.45474827357;104997.48810170266;96401.35944682278;42825.75468261954
18869;58620;G30;475592.83041095326;499688.04731174896;458778.66157637874;203809.80649062907
18873;58620;G06;444565.56139336125;467088.8269756894;428848.334535996;190513.42923249435
18877;58620;G17;90036.18506687279;94597.73702767905;86853.03443857742;38583.96569977223
18880;58650;G30;556111.4481901062;584286.0233904468;536450.6140000102;238315.12881494168
18884;58650;G06;459984.02021509776;483288.43951932853;443721.687222357;197120.83142172944
18889;58650;G17;110213.42753246926;115797.23004580886;106316.92813241143;47230.689576737146
18893;58680;G30;482159.9515771078;506587.8820908811;465113.60791359516;206624.07030725962
18897;58680;G06;439330.8994914824;461588.95856550575;423798.7395303823;188270.17542157395
18901;58680;G17;107453.33313957989;112897.29949726115;103654.41446436457;46047.883049513905
18904;58710;G30;468264.3037483229;491988.23153749184;451709.2285685195;200669.2511553405
18908;58710;G06;443708.98038710444;466188.84854243393;428022.0372025339;190146.35134997478
18912;58710;G17;111260.35991284503;116897.2037278456;107326.84713353417;47679.34033892123
18915;58740;G30;416774.26538123447;437889.52549639065;402039.57550382277;178603.79077671477
18919;58740;G06;479209.5058100994;503487.9562935522;462267.47257788765;205359.69090037188
18923;58740;G17;96793.65796170328;101697.5674281126;93371.60278547653;41479.80254800861
18926;58770;G30;495579.7215024308;520687.5450810976;478058.93360255205;212374.9574879295
18930;58770;G06;471309.9250251122;495188.1547729514;454647.17456704646;201974.41692608985
18934;58770;G17;110594.13028070718;116197.22054337134;106684.17146773278;47393.83533606614
18937;58800;G30;439616.42672993935;461888.95162493765;424074.1722028843;188392.53481704133
18941;58800;G06;473784.49253410165;497788.0926345873;457034.25590461324;203034.864209787
18945;58800;G17;111926.58989953989;117597.18728483998;107969.52314135752;47964.84549371763
18948;58830;G30;377371.53732063633;396490.5157040372;364029.8964544581;161718.2074211074
18952;58830;G06;415536.9816267397;436589.5565655727;400846.03483503935;178073.56713486617
18956;58830;G17;99363.4009804737;104397.50272787908;95850.4947858627;42581.03619556736
18959;58860;G30;423055.85966348904;444489.367588611;408099.08951055916;181295.69534981923
18963;58860;G06;443804.1558968854;466288.8459805644;428113.8478653533;190187.13771383636
18967;58860;G17;103551.13050197676;108797.39745602601;99890.17079035366;44375.639244303675
18970;58890;G30;436856.33198249293;458989.02070386976;421411.65819281543;187209.72813787678
18974;58890;G06;400404.04968890315;420689.9367088453;386248.11447915836;171588.52418915718
18978;58890;G17;97650.23896796009;102597.5458613681;94197.90011893859;41846.88043052819
18981;58920;G30;487204.26210486767;511887.7552522836;469979.5812515482;208785.75123851554
18985;58920;G06;459222.61471862195;482488.4585242036;442987.20055171434;196794.53990307148
18989;58920;G17;102028.3198635821;107197.43583829625;98421.1977910902;43723.056358929
18992;58950;G30;436094.92684057413;458189.040081265;420677.17186419474;186883.4367711601
18996;58950;G06;466836.6682651522;490488.2669853725;450332.0658900535;200057.45448188612
19000;58950;G17;105264.29286904738;110597.35469505712;101542.76579929973;45109.79516128415
19003;58980;G30;485871.80284059193;510487.788883335;468694.2299199454;208214.74123280536
19007;58980;G06;450085.75053369696;472888.6884453049;434173.3622141116;192879.04243888214
19011;58980;G17;102789.72500550092;107997.41646090106;99155.68411971095;44049.34772564568
19013;59010;G30;483302.0594672645;507787.8532110484;466215.3375775373;207113.50743330532
19017;59010;G06;411729.95449891756;432589.65196246805;397173.6018238478;176442.10969351753
19021;59010;G17;101933.14399924412;107097.43802764556;98329.38678624888;43682.2698431261
19023;59040;G30;472927.91152784484;496888.1142013318;456207.9585711512;202667.78632726741
19027;59040;G06;436856.33198249293;458989.02070386976;421411.65819281543;187209.72813787678
19031;59040;G17;109071.31928775551;114597.25855312146;105215.19812644737;46741.25229875017
19034;59070;G30;461602.0067178304;484988.39894770895;445282.47122646176;197814.200822907
19038;59070;G06;477686.6951717048;501887.99467582244;460798.4995786242;204707.10801499724
19042;59070;G17;97269.53621972217;102197.55536380562;93830.65678361723;41683.73467119919
19044;59100;G30;349485.06544417155;367191.21641408774;337129.3264174436;149767.7824495249
19048;59100;G06;422389.6300313512;443789.38440413674;407456.4138447578;181010.19034696414
19052;59100;G17;95366.02283308959;100197.60324851338;91994.44044903242;40868.006026495525
19054;59130;G30;434001.0617252656;455989.0923446714;418657.3335199273;185986.13509485064
19058;59130;G06;440473.00738163915;462788.92968567304;424900.4691943244;188759.61254761962
19062;59130;G17;100124.80612239252;105197.48335048389;96584.98111448345;42907.32756228404
19063;59160;G30;452845.8449265864;475788.6189938527;436835.8758821585;194061.8489661054
19067;59160;G06;409255.38698992814;429989.7141008322;394786.52048628096;175381.6624098204
19071;59160;G17;94509.44182683279;99297.62481525789;91168.14311557036;40500.92814397594
19073;59190;G30;429242.2780814057;450989.21187018073;414066.7925124543;183946.81340712082
19077;59190;G06;465789.73588477646;489388.2933033358;449322.14688893076;199608.80371970203
19081;59190;G17;108024.38690737975;113497.28487108473;104205.27912532464;46292.60153656609
19082;59220;G30;368139.4972713734;386790.74781448784;355124.24711201416;157761.92344111518
19086;59220;G06;420295.7652705997;441589.4370400633;405436.57584251236;180112.888822596
19090;59220;G17;109547.19790033142;115097.24686133461;105674.25246661005;46945.18457388207
19091;59250;G30;349294.7144246096;366991.22153782664;336945.70509180485;149686.20972180172
19095;59250;G06;427053.23781087314;448689.2670679767;411955.14384738944;183008.72551889106
19099;59250;G17;111260.35991284503;116897.2037278456;107326.84713353417;47679.34033892123
19100;59280;G30;399642.6445469843;419889.9560862404;385513.6281505376;171262.23282244048
19104;59280;G06;453131.3718104863;476088.6116807645;437111.30821263854;194184.2082096315
19108;59280;G17;110023.0761583503;115597.23479702763;106133.30646475076;47149.116697072655
19110;59310;G30;412301.00897583144;433189.6380813319;397724.46716885176;176686.82848445233
19114;59310;G06;429813.33255831955;451589.1979890446;414617.6578574583;184191.53219805562
19118;59310;G17;98126.11722597897;103097.53379706111;94656.9541170793;42050.81255371877
19120;59340;G30;433810.71035114664;455789.09709589015;418473.7118522666;185904.56221518613
19124;59340;G06;455225.23657123785;478288.55904483795;439131.14621488407;195081.50973399964
19128;59340;G17;113639.7519120535;119397.14415135098;109622.11780828163;48699.00125875679
19130;59370;G30;405733.8874551199;426289.80292967963;391389.52048961335;173872.56451588045
19134;59370;G06;429242.2780814057;450989.21187018073;414066.7925124543;183946.81340712082
19138;59370;G17;102980.07637961989;108197.4117096823;99339.30578737163;44130.92060531019
19140;59400;G30;382701.3750868531;402090.38192487153;369171.3024649131;164002.2477478307
19144;59400;G06;484348.9922021973;508887.82726560533;467225.256920682;207562.15834743073
19148;59400;G17;108500.26551995565;113997.27317929787;104664.3334654873;46496.533811697984
19150;59430;G30;394598.33401922445;414590.08292483806;380647.6548125846;169100.5518911846
19154;59430;G06;465218.6821169766;488788.30792951223;448771.2822279707;199364.08523264987
19158;59430;G17;112878.34606102067;118597.16278370592;108887.63079561699;48372.7095881575
19160;59460;G30;342632.4173941171;359991.3889480438;330518.9477497471;146831.15938936823
19164;59460;G06;467502.8982518471;491188.25054236694;450974.74189787684;200342.95963668253
19169;59460;G17;104502.88701801455;109797.37332741206;100808.27878663508;44783.50349068486
19170;59490;G30;294092.824794037;308992.60870427155;283695.43002075783;126030.07841763023
19174;59490;G06;459984.01986054075;483288.4391468084;443721.68688033504;197120.83126978815
19178;59490;G17;104027.00875999565;109297.38539171903;100349.22478849436;44579.57136749427
19180;59520;G30;470738.87125731236;494588.1693991278;454096.3099060864;201729.69843903766
19184;59520;G06;444184.8586451233;466688.83647812693;428481.09120067465;190350.28347316536
19188;59520;G17;109452.02239055044;114997.24942320405;105582.44180379069;46904.39821002047
19190;59550;G30;426101.4812948354;447689.2911965907;411037.0358511081;182600.8612725099
19194;59550;G06;432383.07557708997;454289.1332888111;417096.5498578445;185292.76584561437
19198;59550;G17;86133.98242926966;90497.83498644391;83088.7907645665;36911.721894562
19200;59580;G30;361762.7271247808;380090.9079116168;348972.9221004364;155029.2323522078
19203;59580;G06;467027.0196392712;490688.2622341538;450515.6875577142;200139.02736155063
19207;59580;G17;95556.37420720856;100397.59849729463;92178.06211669311;40949.57890616003
19209;59610;G30;387174.6314922561;406790.26933993027;373486.4107998841;165919.2100400931
19212;59610;G06;456367.3448159516;479488.53053752537;440232.8762208481;195570.94701198663
19217;59610;G17;104788.41425647149;110097.36638684398;101083.71145913708;44905.86288615225
19219;59640;G30;428576.0488038248;450289.2290582266;413424.11718867486;183661.30855620705
19222;59640;G06;439330.8994914824;461588.95856550575;423798.7395303823;188270.17542157395
19227;59640;G17;104027.00875999565;109297.38539171903;100349.22478849436;44579.57136749427
19229;59670;G30;475307.3031724963;499388.05425231706;458503.22890387673;203687.44709516168
19232;59670;G06;457509.45270610834;480688.50165769266;441334.6058847902;196060.3841380323
19237;59670;G17;96317.77934912738;101197.57911989944;92912.54844531385;41275.87027287671
19239;59700;G30;458746.736460603;481988.47058851056;442528.14655357355;196590.60777988087
19242;59700;G06;438379.1426208876;460588.98232159956;422880.63119207893;187862.31102325144
19248;59700;G17;106977.45452700398;112397.31118904799;103195.3601242019;45843.95077438201
19250;59730;G30;502051.6668042473;527487.382049579;484302.06893492717;215148.43478875718
19253;59730;G06;428100.17054580594;449789.2411225336;412965.0631905342;183457.37643301647
19259;59730;G17;101362.09023144425;106497.45265382198;97778.52212528882;43437.55135607392
19261;59760;G30;290285.7980207718;304992.70447368704;280022.9973515882;124398.62112822289
19264;59760;G06;455320.4124355758;478388.55685548857;439222.95721972536;195122.29624980254
19270;59760;G17;105359.46837882836;110697.35213318768;101634.5764621191;45150.581525145746
19272;59790;G30;369947.83514822496;388690.7024916495;356868.65278377954;158536.86572195723
19275;59790;G06;445993.1965219749;468588.7911552886;430225.4968724401;191125.22575400744
19281;59790;G17;112687.99504145871;118397.1679074448;108704.00946997826;48291.13686043431
19283;59820;G30;422865.5082893701;444289.3723398298;407915.4678428985;181214.12247015475
19286;59820;G06;436951.50749227393;459089.01814200036;421503.4688556348;187250.5145017384
19292;59820;G17;103836.6577404337;109097.39051545793;100165.60346285565;44497.998639771075
19293;59850;G30;437046.68335661193;459189.01595265104;421595.27986047615;187291.3010175413
19297;59850;G06;471405.1008894502;495288.152583602;454738.98557188775;202015.20344189272
19303;59850;G17;77948.8747603825;81898.0407789313;75193.06042324528;33404.08867675385
19304;59880;G30;370328.5375419059;389090.6926166919;357235.895777079;158700.0113293449
